consumer_name;consumer_nb_review_writed;stars;title_review;content_review;date_experience;company;category;review;preprocess_review;sentiment;sentiment_nb;sentiment_confidence
Olivia Fournot;2;5.0;Superbe;Nous sommes ravis de la commande le prénom et le bouquet de ballon c’est juste sublime Nous avons eu du mal à les faire tenir même avec des petites pointes ça passait à travers il a fallu rusé Peut être voir pour proposer des crochets en supplément;;www.douceslettres.fr;events_entertainment;Nous sommes ravis de la commande le prénom et le bouquet de ballon c’est juste sublime Nous avons eu du mal à les faire tenir même avec des petites pointes ça passait à travers il a fallu rusé Peut être voir pour proposer des crochets en supplément;ravis commande prénom bouquet ballon sublime mal faire petites point passait travers fallu rusé voir proposer crochet supplément;1;0;0.93
HERMANN;1;5.0;Une expérience de qualité;Matériel de qualité, assistance à la hauteur, gestion en toute autonomie. Rien à redire;;selfizee.fr;events_entertainment;Matériel de qualité, assistance à la hauteur, gestion en toute autonomie. Rien à redire;matériel qualité assistance hauteur gestion autonomie rien redire;1;0;1.0
Altarea Cogedim Partenaires;1;4.0;Pratique et design.;Pratique et design.Merci;;selfizee.fr;events_entertainment;Pratique et design.Merci;pratique design;1;0;1.0
Emilie;1;5.0;Tip top;Tip topLivraison rapide Produit de qualité et personne très commercante.;;betybab.net;events_entertainment;Tip topLivraison rapide Produit de qualité et personne très commercante.;tip toplivraison rapide produit qualité très commercante;1;0;1.0
Romain;1;5.0;Super;Conforme à nos attentes trop content;;betybab.net;events_entertainment;Conforme à nos attentes trop content;conforme attentes trop content;1;0;1.0
Sophie Gombault;1;5.0;Excellent;Tres bonne qualite bon prix;;betybab.net;events_entertainment;Tres bonne qualite bon prix;bonne qualite bon prix;2;0;0.81
Cè lina;1;5.0;Je suis très contente,;Je suis très contente,beau travail!;;betybab.net;events_entertainment;Je suis très contente,beau travail!;très contente beau travail !;1;0;1.0
Laura Freyer;1;4.0;Jolie travail;Jolie travail. Parfait;;betybab.net;events_entertainment;Jolie travail. Parfait;jolie travail parfait;2;0;0.825
Client;3;5.0;je recommande;personne tres professionnel;;betybab.net;events_entertainment;personne tres professionnel;professionnel;1;0;1.0
Nicolas Lsir;1;5.0;Une très bonne adresse;J'ai commandé un vendredi férié et j'ai reçu la figurine le lundi suivant sachant que le dimanche n'était pas inclus , donc ce fut très rapide , et très pro , et surtout ce site est bien puisque il est souvent ré-approvisionner ce qui évite de chercher partout pendant des heures 👍;;www.figurines-cine.com;events_entertainment;J'ai commandé un vendredi férié et j'ai reçu la figurine le lundi suivant sachant que le dimanche n'était pas inclus , donc ce fut très rapide , et très pro , et surtout ce site est bien puisque il est souvent ré-approvisionner ce qui évite de chercher partout pendant des heures 👍;commandé vendredi férié reçu figurine lundi sachant dimanche inclus très rapide très pro site bien ré-approvisionner évite chercher partout heures 👍;1;0;0.959
"eric ;";1;5.0;tres bien !;des que ma pré commande a été en stock, tout a été tres vite envoyer ,impeccable .;;www.figurines-cine.com;events_entertainment;des que ma pré commande a été en stock, tout a été tres vite envoyer ,impeccable .;pré commande stock vite envoyer impeccable;1;0;1.0
"samuel orrit;";1;5.0;parfait;rapide meticuleux ! et communication !;;www.figurines-cine.com;events_entertainment;rapide meticuleux ! et communication !;rapide meticuleux ! communication !;1;0;1.0
artansion;1;5.0;tres bien;pas de problème,tout est conforme,merci.;;www.figurines-cine.com;events_entertainment;pas de problème,tout est conforme,merci.;problème conforme;1;0;1.0
"Guillaume BOUGARAN;";1;4.0;Bon traitement de mes commandes;J’ai passé plusieurs commande chez eux toujours rien a signaler;;www.figurines-cine.com;events_entertainment;J’ai passé plusieurs commande chez eux toujours rien a signaler;passé commande rien signaler;1;0;1.0
Vitorino;2;5.0;Rapidité et sérieux;Commande traitée rapidement, expédiée dans la foulée.Emballage impeccableTrès bienMerci;;www.figurines-cine.com;events_entertainment;Commande traitée rapidement, expédiée dans la foulée.Emballage impeccableTrès bienMerci;commande traitée rapidement expédiée foulée emballage impeccabletrès bienmerci;1;0;1.0
"eric pommies;";1;5.0;PARFAIT;j'ai eu cette figurine en pre-commande,je ne peut pas trop dire pour les delais,mais le suivi est tres bon.l'emballage est costaud et la figurine est de toute beautee,mieux que prevu.;;www.figurines-cine.com;events_entertainment;j'ai eu cette figurine en pre-commande,je ne peut pas trop dire pour les delais,mais le suivi est tres bon.l'emballage est costaud et la figurine est de toute beautee,mieux que prevu.;figurine pre-commande trop delais suivi bon emballage costaud figurine beautee mieux prevu;1;0;1.0
"patricia mouries;";1;5.0;commande;Bonjour,cliente depuis un petit moment je suis contente mais juste une petite chose qui me dérange c'est les livraisons prévue pour une certaine date et qui malheureusement n'arrive pas car je suis tj en attente d'une commande depuis fin octobre ,serais t'il pas plus simple de mettre un delai plus long et de le recevoir avant......;;www.figurines-cine.com;events_entertainment;Bonjour,cliente depuis un petit moment je suis contente mais juste une petite chose qui me dérange c'est les livraisons prévue pour une certaine date et qui malheureusement n'arrive pas car je suis tj en attente d'une commande depuis fin octobre ,serais t'il pas plus simple de mettre un delai plus long et de le recevoir avant......;bonjour cliente petit moment contente petite choose dérange livraisons prévue date malheureusement arrive tj attente commande fin octobre simple mettre delai long recevoir;1;0;0.825
Mr JEROME DUPUY;3;5.0;Parfait et reactif;Première commande parfaite.Il répondent aux question très vite.Expédition rapide après la commande.;;www.figurines-cine.com;events_entertainment;Première commande parfaite.Il répondent aux question très vite.Expédition rapide après la commande.;commande parfaite répondent question très vite expédition rapide commande;1;0;1.0
"Fanny Fafournoux;";1;5.0;correspond exactement à mes attentes;livraison rapide et emballage impeccablearticle conforme à ce que j'avais commandéparfait;;www.figurines-cine.com;events_entertainment;livraison rapide et emballage impeccablearticle conforme à ce que j'avais commandéparfait;livraison rapide emballage impeccablearticle conforme commandéparfait;1;0;1.0
Joël D;5;5.0;JEK PORKINS;Rapidité, efficacité.Délais, livraison, objet et règlement conforme aux attentes.;;www.figurines-cine.com;events_entertainment;Rapidité, efficacité.Délais, livraison, objet et règlement conforme aux attentes.;rapidité efficacité délais livraison objet règlement conforme attentes;1;0;1.0
"Olivier Zeltner;";1;5.0;parfait;Pas de soucis, pré-commande livrée rapidement dès la sortie;;www.figurines-cine.com;events_entertainment;Pas de soucis, pré-commande livrée rapidement dès la sortie;soucis pré-commande livrée rapidement sortie;1;0;1.0
"GIRET Emilie;";1;5.0;très bien;je recommanderai ce site;;www.figurines-cine.com;events_entertainment;je recommanderai ce site;recommanderai site;1;0;1.0
"frederic margage;";2;5.0;très satisfait;je suis très content des figurines que j'ai reçu,les colis arrivent à peine une semaine après avoir passez la commande,l'emballage est réalisé par un professionnel,tout est mis en œuvre pour que le colis arrivent intact,pour faire simple:le site est placé dans mes favoris (tout les jours,je jette un œil)je recommande vivement ce site.;;www.figurines-cine.com;events_entertainment;je suis très content des figurines que j'ai reçu,les colis arrivent à peine une semaine après avoir passez la commande,l'emballage est réalisé par un professionnel,tout est mis en œuvre pour que le colis arrivent intact,pour faire simple:le site est placé dans mes favoris (tout les jours,je jette un œil)je recommande vivement ce site.;très content figurines reçu colis arrivent peine semaine passez commande emballage réalisé professionnel mis œuvre colis arrivent intact faire simple : site placé favoris ( jours jette œil ) recommande vivement site;1;0;0.843
CM;1;5.0;Livraison rapide et produit conforme;Livraison rapide.Ma commande est conforme à mes attentes.;;www.mesinvites.com;events_entertainment;Livraison rapide.Ma commande est conforme à mes attentes.;livraison rapide commande conforme attentes;1;0;1.0
Camille 29;1;5.0;Envoi rapide;Envoi rapide, produit correspondant à mes attentes.;;www.mesinvites.com;events_entertainment;Envoi rapide, produit correspondant à mes attentes.;envoi rapide produit correspondant attentes;1;0;1.0
Ophelie;1;5.0;Commande reçue très rapidement;Commande reçue très rapidement Produit correspondant à mes attentes SAV très professionnel;;www.mesinvites.com;events_entertainment;Commande reçue très rapidement Produit correspondant à mes attentes SAV très professionnel;commande reçue très rapidement produit correspondant attentes sav très professionnel;1;0;1.0
Muriel PISANT;1;4.0;rapide;rapide, et produit conforme à la description;;www.mesinvites.com;events_entertainment;rapide, et produit conforme à la description;rapide produit conforme description;1;0;1.0
Adri;1;5.0;Livraison rapide et conforme à la…;Livraison rapide et conforme à la commande. Super, on recommencera et recommandera le site.;;www.mesinvites.com;events_entertainment;Livraison rapide et conforme à la commande. Super, on recommencera et recommandera le site.;livraison rapide conforme commande super recommencera recommandera site;1;0;1.0
Sabrina Sabrina;2;5.0;Conforme à la description;Conforme à la description. Très jolies bougies. livraison rapide.;;www.mesinvites.com;events_entertainment;Conforme à la description. Très jolies bougies. livraison rapide.;conforme description très jolies bougies livraison rapide;1;0;1.0
CHRISTEL MEUNIER-LUCCIARDI;1;5.0;Un service de qualité,;Un service de qualité,Conforme à mon devis. Je le conseille vivement.;;www.mesinvites.com;events_entertainment;Un service de qualité,Conforme à mon devis. Je le conseille vivement.;service qualité conforme devis conseille vivement;1;0;1.0
Stéphanie Chauveau;1;4.0;Ça a mis 4 jours pour arriver au lieu…;Ça a mis 4 jours pour arriver au lieu de 48h mais c est arrivé à temps !;;www.mesinvites.com;events_entertainment;Ça a mis 4 jours pour arriver au lieu de 48h mais c est arrivé à temps !;mis 4 jours arriver lieu 48h arrivé temps !;1;0;1.0
Cocoye;1;5.0;Réponse aux questions par mail puis…;Réponse aux questions par mail puis livraison très rapides;;www.mesinvites.com;events_entertainment;Réponse aux questions par mail puis livraison très rapides;réponse question mail livraison très rapides;1;0;1.0
Corsica;1;5.0;Très bien;Rapide / conforme;;www.mesinvites.com;events_entertainment;Rapide / conforme;rapide / conforme;1;0;1.0
Vanessa Vandingenen;1;5.0;Commande super.;Commande super.Délais respecté.Marchandise de qualité;;www.mesinvites.com;events_entertainment;Commande super.Délais respecté.Marchandise de qualité;commande super délais respecté marchandise qualité;1;0;1.0
Florence;5;5.0;Très jolies petites bougies;Très jolies petites bougies. Très sympa pour faire des cadeaux.;;www.mesinvites.com;events_entertainment;Très jolies petites bougies. Très sympa pour faire des cadeaux.;très jolies petites bougies très sympa faire cadeaux;1;0;1.0
AnaR;5;5.0;Très satisfaits;Commande conforme à nos attentes et traitée extrêmement rapidement !;;www.mesinvites.com;events_entertainment;Commande conforme à nos attentes et traitée extrêmement rapidement !;commande conforme attentes traitée extrêmement rapidement !;1;0;1.0
severine aron;2;5.0;Super qualité des produits;Super qualité des produits, rapidité et efficacité.Echange par mail très sympathique.;;www.mesinvites.com;events_entertainment;Super qualité des produits, rapidité et efficacité.Echange par mail très sympathique.;super qualité produits rapidité efficacité echange mail très sympathique;1;0;1.0
Cath;1;5.0;Impeccable !!;Impeccable !!! Rien à redire;;www.mesinvites.com;events_entertainment;Impeccable !!! Rien à redire;impeccable ! ! ! rien redire;1;0;1.0
Aurore V;3;5.0;Efficace;Efficace, très satisfaite;;www.mesinvites.com;events_entertainment;Efficace, très satisfaite;efficace très satisfaite;2;0;0.857
Sophie K;2;5.0;Cieldemer;Commande conforme à ma demande.;;www.mesinvites.com;events_entertainment;Commande conforme à ma demande.;commande conforme demande;1;0;1.0
Sarah-Lynda;3;5.0;Très satisfaite, Je vais y revenir!;Rapidité de feedback pour les commandes personnalisées. Livraison ok.;;www.mesinvites.com;events_entertainment;Rapidité de feedback pour les commandes personnalisées. Livraison ok.;rapidité feedback command personnalisées livraison ok;1;0;1.0
guylaine vitali;1;5.0;Livraison très rapide et fournisseur…;Livraison très rapide et fournisseur très professionnel;;www.mesinvites.com;events_entertainment;Livraison très rapide et fournisseur très professionnel;livraison très rapide fournisseur très professionnel;1;0;1.0
jeremy;3;5.0;rien à dire, livraison rapide.;tout est dans le titre...;;matuvu.fr;events_entertainment;tout est dans le titre...;titre;1;0;1.0
Anne;2;5.0;Rapide;Commande expédiée rapidement. Rien à redire;;matuvu.fr;events_entertainment;Commande expédiée rapidement. Rien à redire;commande expédiée rapidement rien redire;1;0;1.0
