;name;link;stars;review_count;category;type;location;logo;url;phone;stars_average;mail;name_clean
4771;Tech-Make;techmake.fr;4.5;107.0;Loisirs & artisanat;LocalBusiness;FR;Inconnu;http://techmake.fr;Inconnu;4.5;Inconnu;techmake
4772;Mes-articles-scolaires.com;mes-articles-scolaires.com;4.5;51.0;Loisirs & artisanat;LocalBusiness;LNR CONCEPT, 3 rue des cuisines Louhans 71500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/59b104f70000ff0005aa9ad3/198x149.png;http://mes-articles-scolaires.com;616316231;4.5;contact@mes-articles-scolaires.com;mesarticlesscolairescom
4773;Bambamboo;bambamboo.fr;4.5;49.0;Loisirs & artisanat;LocalBusiness;70 Avenue Claude Monet MARSEILLE 13014 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e9c0d485c685e000117bd39/198x149.png;https://bambamboo.fr;749124625;4.5;contact@bambamboo.fr;bambamboo
4774;Bioxtrakt;bioxtrakt.com;4.5;49.0;Loisirs & artisanat;LocalBusiness;14 rue Charles V Paris 75004 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d68ee66ef620200012dea60/198x149.png;http://bioxtrakt.com;659124420;4.5;contact@bioxtrakt.com;bioxtrakt
4775;Tuto Mix World;tutomixworld.com;4.5;47.0;Loisirs & artisanat;LocalBusiness;128 rue de la Boétie Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5d52899dd19d0c000185f5ce/198x149.png;http://tutomixworld.com;782424577;4.5;tmschool.supp@gmail.com;tuto mix world
4776;Maplaquedeco.fr;maplaquedeco.fr;4.5;39.0;Loisirs & artisanat;LocalBusiness;66 Rue Constant Gérard Segré en Anjou Bleu 49520 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ed658d6606f1a0001415c94/198x149.png;https://maplaquedeco.fr;612413556;4.4;jacques@maplaquedeco.fr;maplaquedecofr
4777;FemmEsprit;boutique.femmesprit.org;4.5;38.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c330ff7aa37240001eb7e9b/198x149.png;https://boutique.femmesprit.org;Inconnu;4.5;Inconnu;femmesprit
4778;Poké Galerie;pokegalerie.com;4.5;30.0;Loisirs & artisanat;LocalBusiness;Talence 33400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f7c205346a2e200011d8fa1/198x149.png;http://pokegalerie.com;Inconnu;4.6;contact@pokegalerie.com;poke galerie
4779;Sorebozo;sorebozo.com;4.5;28.0;Loisirs & artisanat;LocalBusiness;Lieu-dit Pis Castéra Lectourois 32700 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5db0c2c55b142f00010629a0/198x149.png;https://sorebozo.com;680946823;4.5;contact@sorebozo.com;sorebozo
4780;AB Fermetures Le Havre 24h/24: Vitrier, serrurier Le Havre ;www.ab-fermetures.fr;4.5;24.0;Loisirs & artisanat;LocalBusiness;62, Rue Du Quartier Neuf Le Havre 76620 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5b239903a548f00001b1a760/198x149.png;https://www.ab-fermetures.fr;665023000;4.5;contact@ab-fermetures.fr;ab fermetures le havre 24h24 vitrier serrurier le havre 
4781;Leisly;www.leisly.com;4.5;18.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5cd72b2b478699000150f2e7/198x149.png;http://www.leisly.com;Inconnu;4.5;Inconnu;leisly
4782;Maurel Art;maurel.art;4.5;17.0;Loisirs & artisanat;LocalBusiness;6, rue du Parc ANNEMASSE 74100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e8de28cfe45340001608a70/198x149.png;https://maurel.art;+33 6 46 26 21 38;4.5;nicolas@maurel.art;maurel art
4783;Defilenaiguille;defilenaiguille.shop;4.5;17.0;Loisirs & artisanat;LocalBusiness;Boulevard Jacques Portet Angers 49000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fce738413159100018c51be/198x149.png;http://defilenaiguille.shop;689485191;4.5;info@defilenaiguille.shop;defilenaiguille
4784;Popelup;popelup.com;4.5;16.0;Loisirs & artisanat;LocalBusiness;183 avenue de l’Hippodrome Eysines 33320 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/600c57f446e5fa00016ac13f/198x149.png;http://popelup.com;05 35 54 90 59 ;4.5;contact@popelup.com;popelup
4785;Couteau Powell;couteau-powell.fr;4.5;16.0;Loisirs & artisanat;LocalBusiness;Ancelle 05260 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f8cac0617e2a10001c7a220/198x149.png;http://couteau-powell.fr;Inconnu;4.5;contact@couteau-powell.fr;couteau powell
4786;Horizondescollectionneurs;horizondescollectionneurs.com;4.5;16.0;Loisirs & artisanat;LocalBusiness;5 rue Saint marc Paris 75002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/587636740000ff00059a9957/198x149.png;http://horizondescollectionneurs.com;620042408;4.5;lynkdiffusion@gmail.com;horizondescollectionneurs
4787;Horizon Responsable;horizon-responsable.com;4.5;16.0;Loisirs & artisanat;LocalBusiness;26 rue de la Tombe Issoire Paris 75014 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fdc7fbadbee30000157f92e/198x149.png;https://www.horizon-responsable.com;623215307;4.5;perrinezimmermann@horizon-responsable.com ;horizon responsable
4788;Paulette & Colette;paulette-et-colette.com;4.5;16.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ea81dd7a7d2a70001a1c536/198x149.png;http://paulette-et-colette.com;Inconnu;4.5;pauletteetcolette@gmail.com;paulette  colette
4789;Postalie | Send postcards online;postalie.com;4.5;15.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f9ab7cadfe25100010b21ae/198x149.png;https://postalie.com;Inconnu;4.5;Inconnu;postalie  send postcards online
4790;zestedevidence.fr;zestedevidence.fr;4.5;15.0;Loisirs & artisanat;LocalBusiness;La Gravette SOURZAC 24400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ecec86650c5ae0001f4427b/198x149.png;http://www.zestedevidence.fr;612371523;4.5;contact@zestedevidence.fr;zestedevidencefr
4791;Arsincute;arsincute.com;4.5;15.0;Loisirs & artisanat;LocalBusiness;18 rue Anatole France Albert 80300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6048ae9f4919ec0001a7df45/198x149.png;http://arsincute.com;632924217;4.6;cecile@arsincute.com;arsincute
4792;Imot3k.tech;imot3k.tech;4.5;14.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6023db923aafbc000109b502/198x149.png;https://imot3k.tech;33184240501;4.5;support@imot3k.tech;imot3ktech
4793;Gear4music;gear4music.fr;4.4;7561.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/50fe8a3700006400052124e5/198x149.png;http://www.gear4music.fr;09 75 18 24 86;4.4;info@gear4music.fr;gear4music
4794;Baker Ross France;www.bakerross.fr;4.4;3454.0;Loisirs & artisanat;LocalBusiness;2D, rue Georges Méliès Bois d’Arcy 78390 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5954d63e0000ff0005a597b9/198x149.png;http://www.bakerross.fr;Inconnu;4.4;service@bakerross.fr;baker ross france
4795;Dog-Sports.com;www.dog-sports.com;4.4;2772.0;Loisirs & artisanat;LocalBusiness;ZA du Planty CHAUVIGNY 86300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/500e811600006400051892a3/198x149.png;http://www.dog-sports.com;02 46 655 655;4.4;contact@dog-sports.com;dogsportscom
4796;Afairesoimeme;afairesoimeme.com;4.4;234.0;Loisirs & artisanat;LocalBusiness;37 rue des chevalleries Fondettes 37230 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5ba22984140c100001d1953a/198x149.png;http://www.afairesoimeme.com;247440899;4.4;infos@afairesoimeme.com;afairesoimeme
4797;Le Comptoir;lecomptoir.app;4.4;113.0;Loisirs & artisanat;LocalBusiness;296, avenue marcel anthonioz Divonne-les-bains 01220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ece3787ebd36f0001f22bfd/198x149.png;https://www.lecomptoir.app;+33 4 50 99 29 35;4.4;info@lecomptoir.app;le comptoir
4798;Tamashiinations.fr;tamashiinations.fr;4.4;39.0;Loisirs & artisanat;LocalBusiness;4 bis rue Florimond Crépin Haubourdin 59320 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/602a3d4dcabbe60001f77670/198x149.png;http://tamashiinations.fr;09 50 00 92 79;4.4;contact@tamashiinations.fr;tamashiinationsfr
4799;Jellynote;jellynote.com;4.4;33.0;Loisirs & artisanat;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/51c1ed4d0000640005477f16/198x149.png;http://jellynote.com;Inconnu;4.4;support@jellynote.com;jellynote
4800;AGR Numismatics;bazirenumismatique.com;4.4;27.0;Loisirs & artisanat;LocalBusiness;231 Rue Saint Honoré Paris 75001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5cc05df3ce708b00017b8ab3/198x149.png;https://agrnumismatics.com;756995036;4.4;contact@agrnumis.com;agr numismatics
4801;Ascadia;ascadia.fr;4.4;15.0;Loisirs & artisanat;LocalBusiness;13 rue Henri ghesquiere Hasnon 59178 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e2882cc7602ab00010422f9/198x149.png;http://ascadia.fr;Inconnu;4.4;contact@ascadia.fr;ascadia
4802;TheHighestProducers;thehighestproducers.com;4.4;15.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c816f4e30a6670001f3db50/198x149.png;https://thehighestproducers.com;07 77 34 24 62;4.4;arthur@thehighestproducers.com;thehighestproducers
4803;ECOLE BLOT;ecole-blot.com;4.4;14.0;Loisirs & artisanat;LocalBusiness;10 Rue Gaston Boyer REIMS 51100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f4f538c012d69000160c208/198x149.png;http://www.ecole-blot.com/;03 52 74 14 30;4.4;contact@ecole-blot.com;ecole blot
4804;Fishyd;fishyd.fr;4.4;12.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e867ff7659dc70001a34637/198x149.png;http://fishyd.fr;Inconnu;4.4;info@fishyd.fr;fishyd
4805;Mycosmicpath;mycosmicpath.com;4.4;12.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5eae8f7e87d4840001d26e1e/198x149.png;http://mycosmicpath.com;Inconnu;4.4;Inconnu;mycosmicpath
4806;Odys Planet;odys-planet.fr;4.4;12.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ee9db4a900b7a00017dedae/198x149.png;http://odys-planet.fr;Inconnu;4.4;hello@odys-planet.fr;odys planet
4807;By Tiline;bytiline.com;4.4;11.0;Loisirs & artisanat;LocalBusiness;81 rue de la tour Paris 75116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fac6069edd5a60001b46d57/198x149.png;http://bytiline.com;647943328;4.5;hello@bytiline.com;by tiline
4808;NOKOSHOP;nokoshop.fr;4.4;10.0;Loisirs & artisanat;LocalBusiness;Sallanches 74700 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ffdc7aca3e4210001819ca9/198x149.png;http://nokoshop.fr;Inconnu;4.4;contact@nokoshop.fr;nokoshop
4809;Listen Paris;listen-paris.fr;4.4;10.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff60191ce2cff0001b7fa84/198x149.png;http://listen-paris.fr;Inconnu;4.4;Inconnu;listen paris
4810;Just4camper;just4camper.fr;4.3;2508.0;Loisirs & artisanat;LocalBusiness;166, rue Maurice BEJART-PARC CLUB DE LA DEVEZE Béziers 34500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e5faea457d9200001c07044/198x149.png;http://just4camper.fr;969373133;4.3;contact@just4camper.fr;just4camper
4811;Comptoir Nautique;comptoirnautique.com;4.3;2121.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4ff15e67000064000517637c/198x149.png;http://www.comptoirnautique.com;967205940;4.3;contact@comptoirnautique.com;comptoir nautique
4812;ABP Concept;abpconcept.paris;4.3;807.0;Loisirs & artisanat;LocalBusiness;56 Place du Marché Saint-Honoré PARIS 75001 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/58e208c60000ff00059fbc11/198x149.png;https://www.abpconcept.paris;Inconnu;4.3;info@abpconcept.paris;abp concept
4813;Mes-articles-de-bureau.com;mes-articles-de-bureau.com;4.3;73.0;Loisirs & artisanat;LocalBusiness;1218 Route de Lelanne Castets 40260 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a56518687c10a000173f648/198x149.png;http://mes-articles-de-bureau.com;558428073;4.3;contact@mes-articles-de-bureau.com;mesarticlesdebureaucom
4814;KIDICAKES;www.kidicakes.com;4.3;51.0;Loisirs & artisanat;LocalBusiness;KIDICAKES bonneville 74130 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/52c2987e000064000577bf76/198x149.png;http://www.kidicakes.com/;634065268;4.3;contact@kidicakes.com;kidicakes
4815;Zone Rc;zone-rc.com;4.3;31.0;Loisirs & artisanat;LocalBusiness;la ratelière SAINT-MARS-D'OUTILLE 72220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/54f832cf0000ff00057dd817/198x149.png;http://zone-rc.com;633065581;4.3;contact@zone-rc.com;zone rc
4816;La Boutique de l'encens;boutique-encens.com;4.3;23.0;Loisirs & artisanat;LocalBusiness;70 rue eugêne delacroix ALBI 81000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5da71aa8045cf9000135fb9c/198x149.png;https://www.boutique-encens.com;604511068;4.2;info@boutique-encens.com;la boutique de lencens
4817;Debret Escaliers;escaliers-debret.com;4.3;21.0;Loisirs & artisanat;LocalBusiness;Z.A ECOPOLIS - 1 rue du chemin de Lille TINCQUES 62127 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5b0bc376db022700019cb9d4/198x149.png;https://www.escaliers-debret.com;321473582;4.3;info@escaliers-debret.com;debret escaliers
4818;sandorina.fr;sandorina.fr;4.3;18.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ec530adda8e3c0001af1240/198x149.png;http://sandorina.fr;Inconnu;4.3;bonjour@sandorina.fr;sandorinafr
4819;Circle Fishers;circlefishers.com;4.3;13.0;Loisirs & artisanat;LocalBusiness;rue de bercy Montpellier 34000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dc14b6fe5d7ee000179ce34/198x149.png;http://www.circlefishers.com;07.68.72.46.64;4.3;contact@circlefishers.com;circle fishers
4820;Cerveau En Forme;cerveau-en-forme.fr;4.3;11.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fd386299ad02e0001788ca3/198x149.png;http://cerveau-en-forme.fr;+33 7 82 99 52 80;4.3;tatiana.dg@cerveau-en-forme.fr;cerveau en forme
4821;Clfd Capture.;enzohabrial.com;4.3;9.0;Loisirs & artisanat;LocalBusiness;59 boulevard Lavoisier Clermont-Ferrand 63000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e55521465fc2a00012485ad/198x149.png;http://enzohabrial.com;33667424035;4.3;enzo.habrial@gmail.com;clfd capture
4822;la little popart gallery;galeriedart.eu;4.3;9.0;Loisirs & artisanat;LocalBusiness;42 bd Pierpont Morgan Aix Les Bains 73100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e734bd9193e4900012272f8/198x149.png;https://lalittlepopartgallery.com;33681576616;4.3;galeriste@galeriedart.eu;la little popart gallery
4823;Lire la Musique;lirelamusique.fr;4.3;9.0;Loisirs & artisanat;LocalBusiness;le sablon - Male Val au Perche 61260 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fb7d9427f46530001ca90f8/198x149.png;https://lirelamusique.com;06,71,00,28,68;4.3;contact@lirelamusique.fr;lire la musique
4824;Wild Gaze;www.wild-gaze.com;4.3;9.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d7c00dc3189970001fc2306/198x149.png;http://www.wild-gaze.com;Inconnu;4.3;serviceclient@wild-gaze.com;wild gaze
4825;Lessoeursweasley;lessoeursweasley.fr;4.3;9.0;Loisirs & artisanat;LocalBusiness;4 lieu dit Chon cazalis 33113 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ffd6161a3e421000181963c/198x149.png;https://lessoeursweasley.fr;650425891;4.3;contact@lessoeursweasley.fr;lessoeursweasley
4826;La boite à tracer;laboiteatracer.com;4.3;8.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f92e6353b8cca00011b6c09/198x149.png;http://laboiteatracer.com;Inconnu;4.3;contact@laboiteatracer.com;la boite a tracer
4827;Les Ateliers de Shiro ;lesateliersdeshiro.com;4.3;8.0;Loisirs & artisanat;LocalBusiness;Dumont Chaumes-en-Brie 77390 FR;Inconnu;http://www.lesateliersdeshiro.com;614803460;4.3;lesateliersdeshiro@hotmail.com;les ateliers de shiro 
4828;Woodbrass.com;www.woodbrass.com;4.2;77734.0;Loisirs & artisanat;LocalBusiness;7-15 avenue du Nouveau Conservatoire Paris 75019 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/47ef6b28000064000502370b/198x149.png;http://www.woodbrass.com?af=1757;02 40 38 50 50;4.2;Inconnu;woodbrasscom
4829;1001 MAQUETTES;www.1001maquettes.fr;4.2;10890.0;Loisirs & artisanat;LocalBusiness;2 Passage Philippe Auguste Paris 75011 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f3c2f7f000064000512e958/198x149.png;https://www.1001maquettes.fr;01 79 73 68 76;4.2;contact@1001maquettes.fr;1001 maquettes
4830;La Green Touch;www.lagreentouch.fr;4.2;1127.0;Loisirs & artisanat;LocalBusiness;7 rue du moulin des près Paris 75013 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ec51b71a68a0f0001785378/198x149.png;http://www.lagreentouch.fr;686936693;4.2;contact@lagreentouch.fr;la green touch
4831;Le Roi De La Fenêtre;www.leroidelafenetre.fr;4.2;967.0;Loisirs & artisanat;LocalBusiness;70 rue de Québec La Rochelle 17000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/584039240000ff0005986bab/198x149.png;https://www.leroidelafenetre.fr;546525215;4.2;contact@leroidelafenetre.fr;le roi de la fenetre
4832;Salty Crew Europe;salty-crew.eu;4.2;34.0;Loisirs & artisanat;LocalBusiness;14 Avenue de Laubian Seignosse 40510 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fd7956388d51f0001bcf055/198x149.png;http://salty-crew.eu;Inconnu;4.2;eu.customers@salty-crew.com;salty crew europe
4833;Mypoparts;mypoparts.com;4.2;27.0;Loisirs & artisanat;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eb76cc853d15f0001f2799a/198x149.png;http://mypoparts.com;Inconnu;4.0;informations@mypoparts.com;mypoparts
4834;Dimension Manga;dimension-manga.com;4.2;21.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fa91cc4d7384a0001bfa726/198x149.png;http://dimension-manga.com;Inconnu;4.2;info@dimension-manga.com;dimension manga
4835;Mister Babyfoot;www.misterbabyfoot.com;4.2;19.0;Loisirs & artisanat;LocalBusiness;Lyon FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a51e58bb894c90c84c0bf1f/198x149.png;http://www.misterbabyfoot.com;481073775;4.2;contact@misterbabyfoot.com;mister babyfoot
4836;HDflies;hdflies.fr;4.2;18.0;Loisirs & artisanat;LocalBusiness;6 Chemin de l'eau vive SASSENAGE 38360 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c6766120526720001ee377f/198x149.png;https://www.hdflies.fr;+33 0784520033;3.2;contact@hdflies.fr;hdflies
4837;Medieval Fantasy®;medieval-fantasy.fr;4.2;15.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fd7b2ba88d51f0001bcf318/198x149.png;http://medieval-fantasy.fr;Inconnu;4.3;Inconnu;medieval fantasyr
4838;Prixabrasif;www.prixabrasif.fr;4.2;7.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f620bda3b9f300001a5c38b/198x149.png;http://www.prixabrasif.fr;03 45 81 57 25;4.2;contact@prixabrasif.fr;prixabrasif
4839;www.lestentes.com;www.lestentes.com;4.2;7.0;Loisirs & artisanat;LocalBusiness;240 Manchester Road Warrington WA1 3BE GB;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4e2e91d000006400051059d8/198x149.png;http://www.lestentes.com;+44 161 929 1782;4.2;tentes@lestentes.com;wwwlestentescom
4840;La Station Vintage;lastationvintage.fr;4.2;6.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d52668b96353100018ec95a/198x149.png;http://lastationvintage.fr;Inconnu;4.2;contact@lastationvintage.fr;la station vintage
4841;The Lost Girl;thelostgirl.bigcartel.com;4.2;6.0;Loisirs & artisanat;LocalBusiness;Saint Féliu d'Amont 66170 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e88d7e18806c600013bd5bd/198x149.png;http://thelostgirl.bigcartel.com;Inconnu;4.2;thelostgirl.pinsfantasy@gmail.com;the lost girl
4842;Graphstream;graphstream.fr;4.2;6.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c757958efa39c00011a85ac/198x149.png;http://graphstream.fr;Inconnu;4.2;contact@streamee.fr;graphstream
4843;Divyno;divyno.com;4.1;3354.0;Loisirs & artisanat;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dccefc3c095e0000100b2a1/198x149.png;http://divyno.com;05 82 88 08 20;4.1;info@divyno.com;divyno
4844;Le Géant des Beaux-Arts;geant-beaux-arts.fr;4.1;242.0;Loisirs & artisanat;LocalBusiness;8 Rue François Carabin Saverne 67700 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4a9f23a9000064000504aeb7/198x149.png;http://geant-beaux-arts.fr;0 825 02 02 22;4.1;bienvenue@geant-beaux-arts.fr;le geant des beauxarts
